1.0,0.15590519221114918,0.6291289096755335,0.5525551257155316,,,,,0.3863700581286864,0.5874543622166473,,0.7079609585398905,0.422824939479729,0.6447910363870349,0.620247455537682,0.5380155505709016,0.45978711452726484,0.13046840830782036,0.43855687334412063
0.15590519221114918,1.0,0.2612592391531299,0.2616525799696803,,,,,0.28720831252654533,0.29968105436354486,,0.3276883887678611,0.26884969929957403,0.3520085508149996,0.670760858126494,0.2846089859918678,0.26100690420153727,0.2959474307414953,0.24785291345863192
0.6291289096755335,0.2612592391531299,1.0,0.7710806110601275,,,,,0.6289431454887626,0.812716981821261,,0.8677033123488345,0.6733496842689735,0.8637444215453509,0.8384247635942691,0.8041235744064765,0.726427235688536,0.5436992628782948,0.6959405394832767
0.5525551257155316,0.2616525799696803,0.7710806110601275,1.0,,,,,0.6779908906253054,0.8541832351813142,,0.933958865807846,0.7546475501005282,0.917302193296333,0.8381992573327119,0.8777173236282009,0.8326833239713024,0.7138453004491002,0.7956933800387631
,,,,1.0,,,,0.5469747670676379,0.5686513464287553,,0.6901641593907062,0.5535911641288529,0.6695543071966288,0.7643459566727303,0.5812254168652135,0.546045193722936,0.36288576213690626,0.5531126086879212
,,,,,1.0,,,0.5469747670676379,0.5686513464287553,,0.6901641593907062,0.5535911641288529,0.6695543071966288,0.7643459566727303,0.5812254168652135,0.546045193722936,0.36288576213690626,0.5531126086879212
,,,,,,1.0,,0.5469747670676379,0.5686513464287553,,0.6901641593907062,0.5535911641288529,0.6695543071966288,0.7643459566727303,0.5812254168652135,0.546045193722936,0.36288576213690626,0.5531126086879212
,,,,,,,1.0,0.5469747670676379,0.5686513464287553,,0.6901641593907062,0.5535911641288529,0.6695543071966288,0.7643459566727303,0.5812254168652135,0.546045193722936,0.36288576213690626,0.5531126086879212
0.3863700581286864,0.28720831252654533,0.6289431454887626,0.6779908906253054,0.5469747670676379,0.5469747670676379,0.5469747670676379,0.5469747670676379,1.0,0.6794770686222911,,0.7745381408991886,0.8868726271544598,0.7621574222241333,0.9333628997098486,0.7363824583715899,0.7410924423524058,0.7061113896504272,0.8271662013904941
0.5874543622166473,0.29968105436354486,0.812716981821261,0.8541832351813142,0.5686513464287553,0.5686513464287553,0.5686513464287553,0.5686513464287553,0.6794770686222911,1.0,,0.9300993190044085,0.7343562393791124,0.9587662746519321,0.8658237743734685,0.8921621204297576,0.8349497650011732,0.677709268958749,0.7748893116876189
,,,,,,,,,,1.0,0.6901641593907062,0.5535911641288529,0.6695543071966288,0.7643459566727303,0.5812254168652135,0.546045193722936,0.36288576213690626,0.5531126086879212
0.7079609585398905,0.3276883887678611,0.8677033123488345,0.933958865807846,0.6901641593907062,0.6901641593907062,0.6901641593907062,0.6901641593907062,0.7745381408991886,0.9300993190044085,0.6901641593907062,1.0,0.7626049268540246,0.8584462333721355,0.7061653411909737,0.8133383585729869,0.7890876641614346,0.685043149888525,0.8070289301018866
0.422824939479729,0.26884969929957403,0.6733496842689735,0.7546475501005282,0.5535911641288529,0.5535911641288529,0.5535911641288529,0.5535911641288529,0.8868726271544598,0.7343562393791124,0.5535911641288529,0.7626049268540246,1.0,0.8448552289278003,0.9514034006344243,0.8277831553745436,0.8456153698476241,0.836387783621177,0.9205177901456285
0.6447910363870349,0.3520085508149996,0.8637444215453509,0.917302193296333,0.6695543071966288,0.6695543071966288,0.6695543071966288,0.6695543071966288,0.7621574222241333,0.9587662746519321,0.6695543071966288,0.8584462333721355,0.8448552289278003,1.0,0.868755355773712,0.9149500326253169,0.8469485704534304,0.7154454199246877,0.7974270524013585
0.620247455537682,0.670760858126494,0.8384247635942691,0.8381992573327119,0.7643459566727303,0.7643459566727303,0.7643459566727303,0.7643459566727303,0.9333628997098486,0.8658237743734685,0.7643459566727303,0.7061653411909737,0.9514034006344243,0.868755355773712,1.0,0.7180774141489275,0.741759042655309,0.5340985460247698,0.7172780454844503
0.5380155505709016,0.2846089859918678,0.8041235744064765,0.8777173236282009,0.5812254168652135,0.5812254168652135,0.5812254168652135,0.5812254168652135,0.7363824583715899,0.8921621204297576,0.5812254168652135,0.8133383585729869,0.8277831553745436,0.9149500326253169,0.7180774141489275,1.0,0.8898776299603951,0.7805169452652465,0.8264994043279574
0.45978711452726484,0.26100690420153727,0.726427235688536,0.8326833239713024,0.546045193722936,0.546045193722936,0.546045193722936,0.546045193722936,0.7410924423524058,0.8349497650011732,0.546045193722936,0.7890876641614346,0.8456153698476241,0.8469485704534304,0.741759042655309,0.8898776299603951,1.0,0.8929253384252691,0.905981614182329
0.13046840830782036,0.2959474307414953,0.5436992628782948,0.7138453004491002,0.36288576213690626,0.36288576213690626,0.36288576213690626,0.36288576213690626,0.7061113896504272,0.677709268958749,0.36288576213690626,0.685043149888525,0.836387783621177,0.7154454199246877,0.5340985460247698,0.7805169452652465,0.8929253384252691,1.0,0.48843329362186383
0.43855687334412063,0.24785291345863192,0.6959405394832767,0.7956933800387631,0.5531126086879212,0.5531126086879212,0.5531126086879212,0.5531126086879212,0.8271662013904941,0.7748893116876189,0.5531126086879212,0.8070289301018866,0.9205177901456285,0.7974270524013585,0.7172780454844503,0.8264994043279574,0.905981614182329,0.48843329362186383,1.0
